frequency,raw
3676.46,-0.16
3713.22,-0.07
3750.36,0.02
3787.86,0.13
3825.74,0.24
3864.00,0.38
3902.64,0.52
3941.66,0.66
3981.08,0.78
4020.89,0.90
4061.10,1.03
4101.71,1.19
4142.73,1.34
4184.15,1.47
4226.00,1.59
4268.26,1.73
4310.94,1.88
4354.05,1.96
4397.59,2.07
4441.56,2.18
4485.98,2.30
4530.84,2.39
4576.15,2.46
4621.91,2.53
4668.13,2.50
4714.81,2.47
4761.96,2.46
4809.58,2.35
4857.67,2.22
4906.25,2.08
4955.31,2.04
5004.87,1.97
5054.91,1.88
5105.46,1.76
5156.52,1.61
5208.08,1.43
5260.16,1.24
5312.77,1.19
5365.89,1.19
5419.55,1.23
5473.75,1.15
5528.49,1.07
5583.77,0.98
5639.61,0.95
5696.00,0.95
5752.96,0.98
5810.49,1.04
5868.60,1.12
5927.28,1.23
5986.56,1.39
6046.42,1.56
6106.89,1.74
6167.96,1.92
6229.64,2.09
6291.93,2.23
6354.85,2.34
6418.40,2.39
6482.58,2.41
6547.41,2.39
6612.88,2.28
6679.01,2.12
6745.80,1.93
6813.26,1.68
6881.39,1.45
6950.21,1.23
7019.71,1.03
7089.91,0.88
7160.81,0.78
7232.41,0.77
7304.74,0.86
7377.79,1.00
7451.56,1.22
7526.08,1.60
7601.34,2.03
7677.35,2.52
7754.13,3.04
7831.67,3.48
7909.98,3.79
7989.08,3.68
8068.98,3.06
8149.67,2.10
8231.16,0.71
8313.47,-0.77
8396.61,-2.27
8480.57,-3.77
8565.38,-5.17
8651.03,-6.50
8737.54,-7.77
8824.92,-8.84
8913.17,-9.96
9002.30,-11.10
9092.32,-12.01
9183.25,-12.95
9275.08,-13.88
9367.83,-14.66
9461.51,-15.39
9556.12,-16.10
9651.68,-16.80
9748.20,-17.52
9845.68,-18.19
9944.14,-18.80
10043.58,-19.26
10144.02,-19.75
10245.46,-20.28
10347.91,-20.74
10451.39,-21.20
10555.91,-21.64
10661.46,-21.96
10768.08,-22.32
10875.76,-22.65
10984.52,-22.87
11094.36,-23.29
11205.31,-23.72
11317.36,-24.07
11430.53,-24.20
11544.84,-24.28
11660.29,-24.31
11776.89,-24.45
11894.66,-24.50
12013.60,-24.50
12133.74,-24.69
12255.08,-24.73
12377.63,-24.72
12501.41,-24.85
12626.42,-24.89
12752.68,-24.88
12880.21,-24.83
13009.01,-24.86
13139.10,-24.82
13270.49,-24.66
13403.20,-24.41
13537.23,-24.13
13672.60,-23.82
13809.33,-23.31
13947.42,-22.67
14086.90,-21.94
14227.77,-21.18
14370.04,-20.03
14513.74,-18.60
14658.88,-16.88
14805.47,-15.03
14953.52,-13.58
15103.06,-13.10
15254.09,-14.37
15406.63,-16.36
15560.70,-18.97
15716.30,-21.11
15873.47,-22.97
16032.20,-24.56
16192.52,-25.79
16354.45,-26.85
16517.99,-27.76
16683.17,-28.46
16850.01,-29.25
17018.51,-30.06
17188.69,-30.78
17360.58,-31.50
17534.18,-32.17
17709.53,-32.73
17886.62,-32.91
18065.49,-33.33
18246.14,-34.06
18428.60,-32.52
18612.89,-31.86
18799.02,-31.89
18987.01,-31.53
19176.88,-36.55
19368.65,-45.45
19562.33,-58.27
19757.96,-60.65
19955.54,-59.83
