frequency,raw
4576.15,-0.44
4621.91,-0.41
4668.13,-0.37
4714.81,-0.37
4761.96,-0.42
4809.58,-0.48
4857.67,-0.52
4906.25,-0.55
4955.31,-0.53
5004.87,-0.49
5054.91,-0.44
5105.46,-0.45
5156.52,-0.41
5208.08,-0.34
5260.16,-0.23
5312.77,-0.15
5365.89,-0.02
5419.55,0.20
5473.75,0.52
5528.49,0.84
5583.77,1.15
5639.61,1.43
5696.00,1.72
5752.96,2.03
5810.49,2.39
5868.60,2.79
5927.28,3.22
5986.56,3.65
6046.42,4.12
6106.89,4.60
6167.96,5.08
6229.64,5.54
6291.93,5.98
6354.85,6.37
6418.40,6.67
6482.58,6.91
6547.41,7.08
6612.88,7.09
6679.01,7.06
6745.80,6.98
6813.26,6.85
6881.39,6.71
6950.21,6.56
7019.71,6.44
7089.91,6.33
7160.81,6.26
7232.41,6.25
7304.74,6.33
7377.79,6.47
7451.56,6.65
7526.08,6.98
7601.34,7.36
7677.35,7.78
7754.13,8.17
7831.67,8.42
7909.98,8.48
7989.08,8.08
8068.98,7.18
8149.67,5.95
8231.16,4.32
8313.47,2.71
8396.61,1.16
8480.57,-0.33
8565.38,-1.77
8651.03,-3.14
8737.54,-4.43
8824.92,-5.68
8913.17,-6.83
9002.30,-7.89
9092.32,-8.90
9183.25,-9.89
9275.08,-10.85
9367.83,-11.69
9461.51,-12.55
9556.12,-13.37
9651.68,-14.08
9748.20,-14.76
9845.68,-15.43
9944.14,-16.11
10043.58,-16.73
10144.02,-17.31
10245.46,-17.85
10347.91,-18.40
10451.39,-18.91
10555.91,-19.38
10661.46,-19.80
10768.08,-20.21
10875.76,-20.61
10984.52,-20.95
11094.36,-21.25
11205.31,-21.55
11317.36,-21.84
11430.53,-22.10
11544.84,-22.30
11660.29,-22.45
11776.89,-22.59
11894.66,-22.79
12013.60,-23.03
12133.74,-23.07
12255.08,-23.06
12377.63,-23.08
12501.41,-23.27
12626.42,-23.39
12752.68,-23.47
12880.21,-23.51
13009.01,-23.38
13139.10,-23.29
13270.49,-23.31
13403.20,-23.14
13537.23,-22.90
13672.60,-22.58
13809.33,-22.21
13947.42,-21.69
14086.90,-21.03
14227.77,-20.25
14370.04,-19.27
14513.74,-18.15
14658.88,-16.83
14805.47,-15.41
14953.52,-14.10
15103.06,-13.10
15254.09,-13.29
15406.63,-14.30
15560.70,-16.19
15716.30,-18.45
15873.47,-20.57
16032.20,-22.49
16192.52,-23.70
16354.45,-24.87
16517.99,-26.00
16683.17,-27.13
16850.01,-27.87
17018.51,-28.50
17188.69,-29.30
17360.58,-29.91
17534.18,-30.52
17709.53,-31.17
17886.62,-31.85
18065.49,-32.18
18246.14,-32.05
18428.60,-31.45
18612.89,-30.76
18799.02,-30.07
18987.01,-29.92
19176.88,-33.60
19368.65,-40.51
19562.33,-52.14
19757.96,-56.08
19955.54,-57.01
