frequency,raw
4668.13,3.38
4714.81,3.37
4761.96,3.36
4809.58,3.31
4857.67,3.24
4906.25,3.15
4955.31,3.03
5004.87,2.92
5054.91,2.81
5105.46,2.71
5156.52,2.60
5208.08,2.50
5260.16,2.40
5312.77,2.30
5365.89,2.22
5419.55,2.16
5473.75,2.10
5528.49,2.08
5583.77,2.07
5639.61,2.08
5696.00,2.12
5752.96,2.17
5810.49,2.22
5868.60,2.28
5927.28,2.36
5986.56,2.45
6046.42,2.56
6106.89,2.68
6167.96,2.80
6229.64,2.90
6291.93,2.99
6354.85,3.02
6418.40,3.04
6482.58,3.04
6547.41,3.04
6612.88,3.02
6679.01,2.96
6745.80,2.90
6813.26,2.78
6881.39,2.66
6950.21,2.49
7019.71,2.29
7089.91,2.08
7160.81,1.81
7232.41,1.54
7304.74,1.19
7377.79,0.83
7451.56,0.45
7526.08,0.04
7601.34,-0.39
7677.35,-0.89
7754.13,-1.39
7831.67,-1.88
7909.98,-2.38
7989.08,-2.94
8068.98,-3.54
8149.67,-4.17
8231.16,-4.90
8313.47,-5.63
8396.61,-6.50
8480.57,-7.37
8565.38,-8.17
8651.03,-8.94
8737.54,-9.70
8824.92,-10.45
8913.17,-11.20
9002.30,-11.93
9092.32,-12.65
9183.25,-13.32
9275.08,-13.97
9367.83,-14.58
9461.51,-15.12
9556.12,-15.65
9651.68,-16.08
9748.20,-16.50
9845.68,-16.82
9944.14,-17.12
10043.58,-17.32
10144.02,-17.41
10245.46,-17.50
10347.91,-17.52
10451.39,-17.53
10555.91,-17.45
10661.46,-17.33
10768.08,-17.13
10875.76,-16.85
10984.52,-16.54
11094.36,-16.07
11205.31,-15.61
11317.36,-15.12
11430.53,-14.63
11544.84,-14.21
11660.29,-13.85
11776.89,-13.54
11894.66,-13.39
12013.60,-13.24
12133.74,-13.13
12255.08,-13.03
12377.63,-13.04
12501.41,-13.15
12626.42,-13.31
12752.68,-13.62
12880.21,-13.94
13009.01,-14.41
13139.10,-14.89
13270.49,-15.45
13403.20,-16.07
13537.23,-16.70
13672.60,-17.33
13809.33,-17.96
13947.42,-18.69
14086.90,-19.42
14227.77,-20.32
14370.04,-21.33
14513.74,-22.15
14658.88,-22.46
14805.47,-22.78
14953.52,-23.07
15103.06,-23.37
15254.09,-23.48
15406.63,-23.50
15560.70,-23.50
15716.30,-23.47
15873.47,-23.43
16032.20,-23.48
16192.52,-23.53
16354.45,-23.65
16517.99,-23.79
16683.17,-23.98
16850.01,-24.24
17018.51,-24.51
17188.69,-24.96
17360.58,-25.42
17534.18,-26.05
17709.53,-26.76
17886.62,-27.77
18065.49,-29.25
18246.14,-30.77
18428.60,-32.91
18612.89,-35.06
18799.02,-37.08
18987.01,-39.06
19176.88,-40.07
19368.65,-39.75
19562.33,-39.33
19757.96,-38.01
19955.54,-36.69
