frequency;raw
10448,87;-51,17
10584,81;-51,81
10742,33;-52,55
10902,20;-53,25
11064,45;-53,94
11208,40;-54,51
11354,22;-55,15
11544,49;-55,90
11759,65;-56,61
11978,81;-57,21
12202,06;-57,85
12429,47;-58,53
12661,12;-59,14
12897,09;-59,70
13137,46;-60,08
13365,84;-60,85
13631,71;-61,17
13885,76;-61,47
14144,55;-61,83
14408,17;-61,76
14676,70;-62,25
14950,23;-62,31
15228,86;-62,61
15512,68;-63,03
15801,79;-63,01
15977,84;-63,89
16007,37;-64,80
16007,37;-65,48
16036,95;-66,14
16036,95;-66,80
16036,95;-70,93
16066,60;-68,55
16076,49;-67,73
16096,29;-69,32
16096,29;-70,00
16096,29;-70,68
16126,04;-71,55
16126,04;-72,23
16126,04;-72,91
16140,94;-76,49
16155,85;-73,68
16155,85;-74,37
16155,85;-75,05
16155,85;-75,73
16185,71;-77,14
16185,71;-77,82
16185,71;-78,50
16185,71;-79,18
16185,71;-79,86
16185,71;-80,55
16200,66;-84,82
16215,62;-81,36
16215,62;-82,05
16215,62;-82,73
16215,62;-83,41
16215,62;-84,09
16245,59;-85,59
16245,59;-86,27
16245,59;-86,95
16245,59;-87,64
16245,59;-88,32
16245,59;-89,00
16260,60;-93,28
16275,62;-89,82
16275,62;-90,50
16275,62;-91,18
16275,62;-91,86
16275,62;-92,54
16305,70;-94,04
16305,70;-94,72
16305,70;-95,41
16305,70;-96,09
16305,70;-96,77
16305,70;-97,45
16335,84;-98,27
16335,84;-98,95
16335,84;-99,63
16335,84;-100,31
16396,28;-101,11
16444,79;-102,14
16487,36;-103,96
16517,83;-103,28
16631,51;-104,75
16939,99;-104,09
16971,30;-104,81
17139,26;-104,00
17239,02;-104,93
17588,12;-104,27
17887,58;-103,69
18148,99;-103,48
18264,80;-102,87
18589,94;-103,18
18884,02;-102,96
19029,88;-102,08
19170,96;-102,02
19450,27;-101,87
19733,66;-101,19
20064,36;-101,23
20463,47;-101,12
20577,15;-100,42
20955,12;-100,89
21285,68;-101,60
21629,07;-102,02
21789,42;-102,77
21870,04;-103,59
22005,07;-104,57
22195,51;-105,29
22277,63;-106,16
22343,55;-107,34
22401,39;-108,15
22442,79;-108,84
22525,83;-109,58
22609,17;-110,33
22671,88;-111,25
22755,77;-112,07
22818,89;-112,86
22839,96;-113,61
22917,42;-114,40
22924,47;-115,36
23081,63;-116,33
23201,28;-117,01
23330,17;-118,04
23534,15;-119,75
23546,57;-119,03
23879,34;-120,12
23955,90;-119,49
