frequency,raw
4906.25,-0.7
4955.31,-0.77
5004.87,-0.82
5054.91,-0.84
5105.46,-0.84
5156.52,-0.83
5208.08,-0.8
5260.16,-0.77
5312.77,-0.76
5365.89,-0.75
5419.55,-0.75
5473.75,-0.72
5528.49,-0.67
5583.77,-0.59
5639.61,-0.49
5696.0,-0.39
5752.96,-0.27
5810.49,-0.13
5868.6,0.0
5927.28,0.13
5986.56,0.25
6046.42,0.35
6106.89,0.42
6167.96,0.48
6229.64,0.52
6291.93,0.55
6354.85,0.59
6418.4,0.65
6482.58,0.72
6547.41,0.82
6612.88,0.92
6679.01,1.01
6745.8,1.08
6813.26,1.11
6881.39,1.09
6950.21,1.01
7019.71,0.9
7089.91,0.77
7160.81,0.61
7232.41,0.45
7304.74,0.31
7377.79,0.18
7451.56,0.08
7526.08,-0.02
7601.34,-0.09
7677.35,-0.14
7754.13,-0.18
7831.67,-0.22
7909.98,-0.25
7989.08,-0.27
8068.98,-0.31
8149.67,-0.33
8231.16,-0.34
8313.47,-0.37
8396.61,-0.38
8480.57,-0.39
8565.38,-0.39
8651.03,-0.37
8737.54,-0.34
8824.92,-0.3
8913.17,-0.25
9002.3,-0.19
9092.32,-0.11
9183.25,-0.03
9275.08,0.05
9367.83,0.14
9461.51,0.21
9556.12,0.27
9651.68,0.31
9748.2,0.32
9845.68,0.32
9944.14,0.29
10043.58,0.24
10144.02,0.19
10245.46,0.14
10347.91,0.08
10451.39,0.03
10555.91,-0.04
10661.46,-0.12
10768.08,-0.19
10875.76,-0.27
10984.52,-0.35
11094.36,-0.44
11205.31,-0.53
11317.36,-0.62
11430.53,-0.73
11544.84,-0.84
11660.29,-0.95
11776.89,-1.06
11894.66,-1.19
12013.6,-1.31
12133.74,-1.45
12255.08,-1.58
12377.63,-1.74
12501.41,-1.88
12626.42,-2.05
12752.68,-2.2
12880.21,-2.38
13009.01,-2.55
13139.1,-2.74
13270.49,-2.93
13403.2,-3.12
13537.23,-3.32
13672.6,-3.53
13809.33,-3.75
13947.42,-3.97
14086.9,-4.21
14227.77,-4.45
14370.04,-4.7
14513.74,-4.96
14658.88,-5.22
14805.47,-5.49
14953.52,-5.76
15103.06,-6.06
15254.09,-6.35
15406.63,-6.66
15560.7,-6.97
15716.3,-7.29
15873.47,-7.62
16032.2,-7.96
16192.52,-8.3
16354.45,-8.67
16517.99,-9.03
16683.17,-9.4
16850.01,-9.79
17018.51,-10.18
17188.69,-10.58
17360.58,-11.0
17534.18,-11.42
17709.53,-11.85
17886.62,-12.29
18065.49,-12.74
18246.14,-13.21
18428.6,-13.67
18612.89,-14.15
18799.02,-14.63
18987.01,-15.13
19176.88,-15.63
19368.65,-16.14
19562.33,-16.64
19757.96,-17.15
19955.54,-17.67
